causal_state_norm_mean,causal_state_norm_ratio_to_h0,clean_output_displacement_mean,diverged,finite,horizon,job_id,memory_error_mean,memory_error_median,model,output_norm_error_mean,seed,topology,task_success,selection_regime,source_analysis
3.3663649559020996,1.002512812614441,0.24904721975326538,False,True,2048,pilot__gru__t2__seed12,0.2555898129940033,0.24547769129276276,gru,0.013556666672229767,12,t2,True,ring-selected zero-retuning,baseline_all_v2
3.3916382789611816,1.0103578567504883,0.3694674074649811,False,True,4096,pilot__gru__t2__seed12,0.3759673237800598,0.3557336926460266,gru,0.014444652944803238,12,t2,True,ring-selected zero-retuning,baseline_all_v2
3.0743088722229004,1.0,0.0,False,True,0,pilot__lstm__s1__seed10,0.007305831648409367,0.005937179550528526,lstm,0.004562992602586746,10,s1,True,ring-selected zero-retuning,baseline_all_v2
3.0250561237335205,0.9851707816123962,0.0021786384750157595,False,True,16,pilot__lstm__s1__seed10,0.00818334985524416,0.006730240304023027,lstm,0.003277675248682499,10,s1,True,ring-selected zero-retuning,baseline_all_v2
3.0301218032836914,0.9868190884590149,0.013893414288759232,False,True,128,pilot__lstm__s1__seed10,0.017771443352103233,0.015503162518143654,lstm,0.003273176494985819,10,s1,True,ring-selected zero-retuning,baseline_all_v2
3.0450878143310547,0.9917840957641602,0.05261564254760742,False,True,512,pilot__lstm__s1__seed10,0.055766187608242035,0.04483199492096901,lstm,0.0033254835288971663,10,s1,True,ring-selected zero-retuning,baseline_all_v2
3.0888760089874268,1.0069150924682617,0.15375392138957977,False,True,2048,pilot__lstm__s1__seed10,0.15674136579036713,0.14178037643432617,lstm,0.0038677488919347525,10,s1,True,ring-selected zero-retuning,baseline_all_v2
3.0982675552368164,1.010574460029602,0.19877684116363525,False,True,4096,pilot__lstm__s1__seed10,0.20171017944812775,0.18655629456043243,lstm,0.0044246697798371315,10,s1,True,ring-selected zero-retuning,baseline_all_v2
3.2863922119140625,1.0,0.0,False,True,0,pilot__lstm__s1__seed11,0.011403927579522133,0.008884557522833347,lstm,0.004931350704282522,11,s1,True,ring-selected zero-retuning,baseline_all_v2
3.235483407974243,0.9855651259422302,0.0021590390242636204,False,True,16,pilot__lstm__s1__seed11,0.012673246674239635,0.010267898440361023,lstm,0.003211820498108864,11,s1,True,ring-selected zero-retuning,baseline_all_v2
3.239243507385254,0.9867053627967834,0.014190256595611572,False,True,128,pilot__lstm__s1__seed11,0.02366270311176777,0.022185668349266052,lstm,0.0030963269528001547,11,s1,True,ring-selected zero-retuning,baseline_all_v2
3.2500195503234863,0.9900949001312256,0.05564495921134949,False,True,512,pilot__lstm__s1__seed11,0.0638849139213562,0.05356181040406227,lstm,0.0029484201222658157,11,s1,True,ring-selected zero-retuning,baseline_all_v2
3.257610321044922,0.9934334754943848,0.1975879967212677,False,True,2048,pilot__lstm__s1__seed11,0.2052226960659027,0.18142947554588318,lstm,0.0025984246749430895,11,s1,True,ring-selected zero-retuning,baseline_all_v2
